"","X","Series","Period","Method","RMSE","MAE","MAPE"
"35599",137,"N0570","YEARLY","meanBaggedBEAT",0.110430934515558,0.0896904222474388,23.7194262239889
"35600",138,"N0570","YEARLY","medianBaggedBEAT",0.103995374453406,0.0842762989745194,22.28226516178
"35601",139,"N0570","YEARLY","meanPertBEAT",0.0985554303190615,0.0795550048026547,21.0311297049587
"35602",140,"N0570","YEARLY","medianPertBEAT",0.095973296225596,0.0770776906385106,20.3652894959973
"35603",1,"N0571","YEARLY","Auto.Arima",0.238371670764638,0.19307821283145,17.9785500032395
"35604",2,"N0571","YEARLY","BSTS",0.307584915567393,0.257729081318426,23.959652630882
"35605",3,"N0571","YEARLY","ETS",0.277871014081016,0.229107037735849,21.315232001042
"35606",4,"N0571","YEARLY","THETA",0.108037276007422,0.106188446365708,9.73699872329279
"35607",5,"N0571","YEARLY","BEA",0.274548899965933,0.226638110628575,21.0844782117212
"35608",6,"N0571","YEARLY","EAT",0.143541585823386,0.11097805020893,10.3665626668225
"35609",7,"N0571","YEARLY","BAT",0.152961810756437,0.119230333511235,11.1306698211738
"35610",8,"N0571","YEARLY","BET",0.165829343406749,0.130095745005343,12.1386667383503
"35611",9,"N0571","YEARLY","BEAT",0.183846731424825,0.145163554795461,13.5368928249263
"35612",10,"N0571","YEARLY","medianBEAT",0.258098652439881,0.211092625283649,19.6468910021407
"35613",11,"N0571","YEARLY","meanBaggedBEAT",0.259405093919293,0.213843662309759,19.8972337257983
"35614",12,"N0571","YEARLY","medianBaggedBEAT",0.255501939926093,0.211936232531071,19.7157628180157
"35615",13,"N0571","YEARLY","meanPertBEAT",0.219924860497718,0.176162883195075,16.4119537250153
"35616",14,"N0571","YEARLY","medianPertBEAT",0.222911005307631,0.179473176817951,16.7167263716024
"35617",15,"N0572","YEARLY","Auto.Arima",0.036301806059035,0.02804224621563,4.34458488661757
"35618",16,"N0572","YEARLY","BSTS",0.102655493021524,0.085194472418707,13.2793641434623
"35619",17,"N0572","YEARLY","ETS",0.0689184227397676,0.0611360465346553,9.68682725586334
"35620",18,"N0572","YEARLY","THETA",0.0255221269121143,0.021357505235053,3.36635373383019
"35621",19,"N0572","YEARLY","BEA",0.0326398972818099,0.0271641363890873,4.22171639012421
"35622",20,"N0572","YEARLY","EAT",0.0288324551619836,0.0219860003971924,3.49469664636283
"35623",21,"N0572","YEARLY","BAT",0.0476095183198085,0.0359922669861399,5.57152787891185
"35624",22,"N0572","YEARLY","BET",0.0273777491910909,0.0249496493914423,3.89764350786123
"35625",23,"N0572","YEARLY","BEAT",0.0290252193306468,0.0257124786005787,4.0078757260507
"35626",24,"N0572","YEARLY","medianBEAT",0.0272687256841133,0.0246792357315206,3.85246305722466
"35627",25,"N0572","YEARLY","meanBaggedBEAT",0.0315979896932817,0.027267239932982,4.24697127421562
"35628",26,"N0572","YEARLY","medianBaggedBEAT",0.0325282005041029,0.0271537640573094,4.21390376329336
"35629",27,"N0572","YEARLY","meanPertBEAT",0.0253736501690826,0.0232261895053586,3.6356558883734
"35630",28,"N0572","YEARLY","medianPertBEAT",0.0248110169809282,0.0228414512098658,3.57710413384685
"35631",29,"N0573","YEARLY","Auto.Arima",0.259096806925887,0.219256633328767,10.7112807231238
"35632",30,"N0573","YEARLY","BSTS",0.0676155728497582,0.0591466048658252,2.99243969197559
"35633",31,"N0573","YEARLY","ETS",0.131605230280233,0.11199766217523,5.49197723021476
"35634",32,"N0573","YEARLY","THETA",0.108955965074085,0.0919562159017917,4.51674087947491
"35635",33,"N0573","YEARLY","BEA",0.148089969355586,0.126236795858672,6.18753491398224
"35636",34,"N0573","YEARLY","EAT",0.165478899902801,0.141070170468596,6.9066662776045
"35637",35,"N0573","YEARLY","BAT",0.140361948490532,0.119556313767526,5.86245613040229
"35638",36,"N0573","YEARLY","BET",0.100329347971727,0.0842045543030493,4.14441672594106
"35639",37,"N0573","YEARLY","BEAT",0.138161802772838,0.117666650869452,5.76983640535541
"35640",38,"N0573","YEARLY","medianBEAT",0.120182382616184,0.101976939038511,5.00435905484484
"35641",39,"N0573","YEARLY","meanBaggedBEAT",0.123070520092738,0.115295421205808,5.8939972033898
"35642",40,"N0573","YEARLY","medianBaggedBEAT",0.120908622471348,0.112848717974576,5.77224739220548
"35643",41,"N0573","YEARLY","meanPertBEAT",0.0790975632493326,0.0659174488472721,3.45516899485811
"35644",42,"N0573","YEARLY","medianPertBEAT",0.0702152704372526,0.0570225442948356,2.99116604110445
"35645",43,"N0574","YEARLY","Auto.Arima",0.190583045595027,0.132499421484379,7.17873141572411
"35646",44,"N0574","YEARLY","BSTS",0.304732905424638,0.255251821256911,14.2430249344183
"35647",45,"N0574","YEARLY","ETS",0.196954807717414,0.140371642699632,7.63264753181483
"35648",46,"N0574","YEARLY","THETA",0.262134481836339,0.212810325669952,11.8095786493887
"35649",47,"N0574","YEARLY","BEA",0.228047026009387,0.176040961813641,9.68480129398574
"35650",48,"N0574","YEARLY","EAT",0.215232111193834,0.161893796617988,8.87365253230922
"35651",49,"N0574","YEARLY","BAT",0.250390230743428,0.200187189470414,11.0771116665104
"35652",50,"N0574","YEARLY","BET",0.252871597363977,0.202811263208832,11.2284170385406
"35653",51,"N0574","YEARLY","BEAT",0.236381369409498,0.185233302777719,10.2159956328365
"35654",52,"N0574","YEARLY","medianBEAT",0.228317050608601,0.176590984184792,9.72111309060177
"35655",53,"N0574","YEARLY","meanBaggedBEAT",0.213607582422741,0.158071860963729,8.62284806486481
"35656",54,"N0574","YEARLY","medianBaggedBEAT",0.210988057469243,0.154722874673599,8.42911168573505
"35657",55,"N0574","YEARLY","meanPertBEAT",0.214662165497959,0.16020158461477,8.76172714565982
"35658",56,"N0574","YEARLY","medianPertBEAT",0.212588077294619,0.157464518762544,8.60966814723363
"35659",57,"N0575","YEARLY","Auto.Arima",0.177768169176764,0.170785597129519,17.9869293165571
"35660",58,"N0575","YEARLY","BSTS",0.734346048350064,0.614429699327466,63.8669281770593
"35661",59,"N0575","YEARLY","ETS",0.402402159633175,0.383387322047113,40.1428097893608
"35662",60,"N0575","YEARLY","THETA",0.276318530369912,0.266184949446083,27.9292719176488
"35663",61,"N0575","YEARLY","BEA",0.106361916987549,0.0933122681566207,9.654959365937
"35664",62,"N0575","YEARLY","EAT",0.283973843970037,0.273452622874238,28.6863370078556
"35665",63,"N0575","YEARLY","BAT",0.134951456363505,0.109727324616972,11.3101144787759
"35666",64,"N0575","YEARLY","BET",0.0917638896727372,0.0828406291945272,8.61514648343633
"35667",65,"N0575","YEARLY","BEAT",0.0898146541493465,0.079173950691943,8.32178231316521
"35668",66,"N0575","YEARLY","medianBEAT",0.226186120041398,0.218485273287801,22.958100617103
"35669",67,"N0575","YEARLY","meanBaggedBEAT",0.169754936895304,0.156619582069753,16.4641239841243
"35670",68,"N0575","YEARLY","medianBaggedBEAT",0.155337413994939,0.136869763557755,14.4039660906849
"35671",69,"N0575","YEARLY","meanPertBEAT",0.285182449003626,0.280891390477087,29.4091517025833
"35672",70,"N0575","YEARLY","medianPertBEAT",0.370109856162033,0.363806147243325,38.0522551416387
"35673",71,"N0576","YEARLY","Auto.Arima",0.254217307920814,0.218278462084179,32.4224388844022
"35674",72,"N0576","YEARLY","BSTS",0.122184450492276,0.102731250002152,15.3139705991923
"35675",73,"N0576","YEARLY","ETS",0.19760747912139,0.171599646697885,25.4099674546512
"35676",74,"N0576","YEARLY","THETA",0.184979729804335,0.160066539353365,23.7224636494811
"35677",75,"N0576","YEARLY","BEA",0.191050761535377,0.163949772554701,24.353638113309
"35678",76,"N0576","YEARLY","EAT",0.212204541071359,0.18331488271181,27.1849566628448
"35679",77,"N0576","YEARLY","BAT",0.186848263096867,0.160105403439861,23.791136844919
"35680",78,"N0576","YEARLY","BET",0.168091643739659,0.144545798311097,21.4536463683353
"35681",79,"N0576","YEARLY","BEAT",0.189527572024159,0.162978964254367,24.1958444973521
"35682",80,"N0576","YEARLY","medianBEAT",0.191286005477254,0.165782476376629,24.560523977983
"35683",81,"N0576","YEARLY","meanBaggedBEAT",0.171722017765805,0.147658793988347,21.9172967400932
"35684",82,"N0576","YEARLY","medianBaggedBEAT",0.17362661430247,0.148717006854496,22.1007092947697
"35685",83,"N0576","YEARLY","meanPertBEAT",0.170499371474294,0.147391296805731,21.8449959877717
"35686",84,"N0576","YEARLY","medianPertBEAT",0.191883501362521,0.167229107314397,24.7369959194732
"35687",85,"N0577","YEARLY","Auto.Arima",0.0493321026172586,0.0429665690610176,8.05471006146088
"35688",86,"N0577","YEARLY","BSTS",0.0365290980579584,0.0325139780020936,5.97724930667069
"35689",87,"N0577","YEARLY","ETS",0.0421026492746297,0.037287574014281,6.92413091900953
"35690",88,"N0577","YEARLY","THETA",0.144737183037465,0.124346297436609,24.8762769393915
"35691",89,"N0577","YEARLY","BEA",0.0424774182753282,0.037589373692464,6.98536342904703
"35692",90,"N0577","YEARLY","EAT",0.0342304401895072,0.0317306107884004,5.88044124719961
"35693",91,"N0577","YEARLY","BAT",0.0358156548721012,0.0331819741625186,6.19995282484373
"35694",92,"N0577","YEARLY","BET",0.0378341142897494,0.0349307901423097,6.5846942042487
"35695",93,"N0577","YEARLY","BEAT",0.0277953471539506,0.0238322602072801,4.17549205437222
"35696",94,"N0577","YEARLY","medianBEAT",0.0392462127071461,0.0349007760081873,6.45069011284011
"35697",95,"N0577","YEARLY","meanBaggedBEAT",0.0467724868261105,0.0414257335155972,8.04615080708058
"35698",96,"N0577","YEARLY","medianBaggedBEAT",0.0427283293053205,0.0386255582216283,7.4104675801908
"35699",97,"N0577","YEARLY","meanPertBEAT",0.053277972190741,0.0466456391520735,9.15381113535227
"35700",98,"N0577","YEARLY","medianPertBEAT",0.0379991489186785,0.0344538912016764,6.54490831419301
"35701",99,"N0578","YEARLY","Auto.Arima",0.0920217726774539,0.070795137536629,10.9647557968441
"35702",100,"N0578","YEARLY","BSTS",0.030192666622855,0.0215689323648719,3.31960772453269
"35703",101,"N0578","YEARLY","ETS",0.123508967524711,0.109865774524352,17.0751950199392
"35704",102,"N0578","YEARLY","THETA",0.0604881325058005,0.0513998994357067,8.01863769139749
"35705",103,"N0578","YEARLY","BEA",0.0324781876547283,0.0227160842145052,3.51477628605147
"35706",104,"N0578","YEARLY","EAT",0.0406975912401709,0.0314153710964807,4.87328912012123
"35707",105,"N0578","YEARLY","BAT",0.0284876820385722,0.0243699344456329,3.7475933680853
"35708",106,"N0578","YEARLY","BET",0.0684628967036206,0.0585837265706341,9.14157732784918
"35709",107,"N0578","YEARLY","BEAT",0.0377473934257649,0.0281947055128118,4.36921649794166
"35710",108,"N0578","YEARLY","medianBEAT",0.0433253338853337,0.0349663040987559,5.43781816140022
"35711",109,"N0578","YEARLY","meanBaggedBEAT",0.0716235652958898,0.0624529987350788,9.71466374864341
"35712",110,"N0578","YEARLY","medianBaggedBEAT",0.0724544247571309,0.0626114581787148,9.76009928630821
"35713",111,"N0578","YEARLY","meanPertBEAT",0.0725714081256323,0.0631870867364605,9.83435686490632
"35714",112,"N0578","YEARLY","medianPertBEAT",0.0777531166399554,0.0679499403233866,10.5746109201901
"35715",113,"N0579","YEARLY","Auto.Arima",0.710035047183103,0.650587085628769,86.1146825686723
"35716",114,"N0579","YEARLY","BSTS",0.416316598137959,0.370526445962839,49.1953896372779
"35717",115,"N0579","YEARLY","ETS",0.760737175908881,0.679681913961394,90.2177694491484
"35718",116,"N0579","YEARLY","THETA",0.134856334950121,0.12369628926591,16.3811071213739
"35719",117,"N0579","YEARLY","BEA",0.628679007540183,0.566931815184334,75.1759472183662
"35720",118,"N0579","YEARLY","EAT",0.445183647225668,0.402190903441418,53.3171149654823
"35721",119,"N0579","YEARLY","BAT",0.330467041817634,0.299139080775233,39.6429883615254
"35722",120,"N0579","YEARLY","BET",0.347599378361332,0.308837356886108,41.0106839883508
"35723",121,"N0579","YEARLY","BEAT",0.437919782558482,0.394274789071773,52.2866836334312
"35724",122,"N0579","YEARLY","medianBEAT",0.56012365624606,0.50261220752258,66.6872807753475
"35725",123,"N0579","YEARLY","meanBaggedBEAT",0.269822927634978,0.23660465413656,31.4552772696647
"35726",124,"N0579","YEARLY","medianBaggedBEAT",0.318217453630882,0.283241920263724,37.6050445027362
"35727",125,"N0579","YEARLY","meanPertBEAT",0.25464835714694,0.228955021550026,30.365506599219
"35728",126,"N0579","YEARLY","medianPertBEAT",0.239354430313691,0.216074212634348,28.6414703200791
"35729",127,"N0580","YEARLY","Auto.Arima",0.107471306122681,0.0859210106174183,11.4245482276593
"35730",128,"N0580","YEARLY","BSTS",0.0396938477862421,0.0354931402676224,4.62175856252049
"35731",129,"N0580","YEARLY","ETS",0.116555573562707,0.103498844519538,13.5543926623856
"35732",130,"N0580","YEARLY","THETA",0.117182131276341,0.104062952742306,13.6280897867014
"35733",131,"N0580","YEARLY","BEA",0.0616905250121323,0.0513089049564446,6.78572744250816
"35734",132,"N0580","YEARLY","EAT",0.113297581880156,0.0978276026264207,12.8690102255821
"35735",133,"N0580","YEARLY","BAT",0.061896095443427,0.0514969410307006,6.81029315061342
"35736",134,"N0580","YEARLY","BET",0.0650554896706094,0.0573562189980738,7.52024129552219
"35737",135,"N0580","YEARLY","BEAT",0.0753960625467066,0.0644974169029099,8.49631802855648
"35738",136,"N0580","YEARLY","medianBEAT",0.110265435155023,0.093996641460317,12.3885133564351
"35739",137,"N0580","YEARLY","meanBaggedBEAT",0.0820521026210485,0.0737296099525637,9.63726456258764
"35740",138,"N0580","YEARLY","medianBaggedBEAT",0.0796484842917189,0.0716836930104916,9.36702121802666
"35741",139,"N0580","YEARLY","meanPertBEAT",0.0778369502389752,0.0685970944681251,8.99512339108719
"35742",140,"N0580","YEARLY","medianPertBEAT",0.079294719015775,0.0690090283944721,9.06688080533616
"35743",1,"N0581","YEARLY","Auto.Arima",0.0991508093404822,0.0805326430802983,7.54558244425942
"35744",2,"N0581","YEARLY","BSTS",0.106185936898728,0.0832919357802383,7.79895779388868
"35745",3,"N0581","YEARLY","ETS",0.249495904587024,0.206368952957756,19.3571789274944
